planner,sampler,motionValidator,planning_time,pathlength,computationtime,failures,Timestamp
sbmp_planner_PRMStar,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,11.908133371501275,2032.5962,14137.0,8.0,3839217.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,38.142835559505514,1830.0961400000003,40932.5,0.0,3975391.0
sbmp_planner_PRM,sbmp_uniform_space_sampler,sbmp_discrete_motion_validator,35.88943562218613,5000000.0,5000000.0,10.0,4098071.0
sbmp_planner_PRM,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,9.999695338096405,1773.5713500000002,12855.5,8.0,4147696.0
sbmp_planner_PRM,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,10.090358242267596,1906.12345,13202.5,8.0,4198274.0
sbmp_planner_SBL,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,18.303354669387033,2141.535,19372.0,9.0,4272023.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,33.0792371339781,1816.87798,35916.3,0.0,4393215.0
sbmp_planner_PRM,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,9.581180484530442,2064.56156,9887.4,5.0,4440041.0
sbmp_planner_SBL,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,3.6919952615489127,5000000.0,5000000.0,10.0,4469765.0
sbmp_planner_SBL,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,18.113578677660907,2280.1418,16225.0,9.0,4542973.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_space_sampler,sbmp_discrete_motion_validator,40.0,5000000.0,5000000.0,10.0,4682888.0
sbmp_planner_PRM,sbmp_max_clearance_valid_state_sampler,sbmp_discrete_motion_validator,9.594884440364241,5000000.0,5000000.0,10.0,4730881.0
sbmp_planner_PRM,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,9.678755578626166,2085.675866666667,8405.666666666666,4.0,4772998.0
sbmp_planner_TRRT,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,19.44696826292316,5000000.0,5000000.0,10.0,4783057.0
sbmp_planner_LBKPIECE1,sbmp_gaussian_space_sampler,sbmp_discrete_motion_validator,19.682916082952413,5000000.0,5000000.0,10.0,4857497.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,38.13460219767451,1815.77199,41186.3,0.0,4995089.0
sbmp_planner_PRM,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,9.237517562660155,5000000.0,5000000.0,10.0,5042428.0
sbmp_planner_PRM,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,5.520912647277672,2020.7024,5333.0,9.0,5077959.0
sbmp_planner_PRM,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,8.495768962710635,2128.6421666666665,8103.333333333333,7.0,5122641.0
sbmp_planner_LazyPRMStar,sbmp_max_clearance_valid_state_sampler,sbmp_discrete_motion_validator,38.251863668848635,1827.42533,41182.7,0.0,5260305.0
sbmp_planner_PRM,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,9.361009863057731,5000000.0,5000000.0,10.0,5308078.0
sbmp_planner_PRM,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,10.204298444295947,2093.1892,7593.0,9.0,5357886.0
sbmp_planner_PRM,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,11.931040061903825,1801.1815,18538.0,9.0,5413442.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_space_sampler,sbmp_discrete_motion_validator,35.68379374266116,5000000.0,5000000.0,10.0,5540060.0
sbmp_planner_TRRT,sbmp_gaussian_space_sampler,sbmp_discrete_motion_validator,11.795080515502946,5000000.0,5000000.0,10.0,5591408.0
sbmp_planner_LazyPRMStar,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,32.29725314995649,1656.94705,40597.0,0.0,5725620.0
sbmp_planner_LazyPRMStar,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,32.460827340351486,1689.5620666666669,39271.22222222222,1.0,5856398.0
sbmp_planner_PRM,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,9.69685640681157,5000000.0,5000000.0,10.0,5905395.0
sbmp_planner_PRM,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,9.396851795420773,2055.867733333333,5265.0,7.0,5946420.0
sbmp_planner_PRM,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,7.4032135086244555,2082.7058,7489.0,9.0,5988475.0
sbmp_planner_PRM,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,35.559771863593355,2029.7152857142858,17426.0,3.0,6072380.0
